id,source_id,error_start,normal_start,side,phase,mean,alarm
12471,14396,78,176,error,first4,0.3228742182254791,False
12471,14396,78,176,error,span,0.23117748877176872,False
12471,14396,78,176,normal,before8,0.1362529909238219,False
12471,14396,78,176,normal,onset,0.1277386397123336,False
12471,14396,78,176,normal,first4,0.11548795364797113,False
12471,14396,78,176,normal,span,0.13157292570059115,False
12693,14433,111,99,error,before8,0.3839265927672386,False
12693,14433,111,99,error,onset,0.460519403219223,False
12693,14433,111,99,error,first4,0.6858867630362511,True
12693,14433,111,99,error,span,0.7068268321454525,True
12693,14433,111,99,normal,before8,0.37069408409297466,False
12693,14433,111,99,normal,onset,0.6040542125701904,False
12693,14433,111,99,normal,first4,0.5414219200611115,False
12693,14433,111,99,normal,span,0.45932938531041145,False
12765,14445,175,138,error,before8,0.20708973798900843,False
12765,14445,175,138,error,onset,0.638434112071991,False
12765,14445,175,138,error,first4,0.7745837867259979,True
12765,14445,175,138,error,span,0.7253113985061646,True
12765,14445,175,138,normal,before8,0.20721660181879997,False
12765,14445,175,138,normal,onset,0.1425019353628158,False
12765,14445,175,138,normal,first4,0.13879025354981417,False
12765,14445,175,138,normal,span,0.13383124633268872,False
12903,14468,302,199,error,before8,0.191009359434247,False
12903,14468,302,199,error,onset,0.1334801018238067,False
12903,14468,302,199,error,first4,0.1789416745305061,False
12903,14468,302,199,error,span,0.6672627153721723,True
12903,14468,302,199,normal,before8,0.1997709423303604,False
12903,14468,302,199,normal,onset,0.112731322646141,False
12903,14468,302,199,normal,first4,0.1981352530419826,False
12903,14468,302,199,normal,span,0.14290769821540872,False
13107,15103,260,226,error,before8,0.27211009338498116,False
13107,15103,260,226,error,onset,0.5511125326156616,False
13107,15103,260,226,error,first4,0.5318756774067879,False
13107,15103,260,226,error,span,0.5043429705229673,False
13107,15103,260,226,normal,before8,0.3448502365499735,False
13107,15103,260,226,normal,onset,0.3690110743045807,False
13107,15103,260,226,normal,first4,0.48462216556072235,False
13107,15103,260,226,normal,span,0.3550474020567807,False
13137,15108,277,333,error,before8,0.41376760229468346,False
13137,15108,277,333,error,onset,0.4912402331829071,False
13137,15108,277,333,error,first4,0.5943797901272774,False
13137,15108,277,333,error,span,0.7462012864822565,True
13137,15108,277,333,normal,before8,0.19610154815018174,False
13137,15108,277,333,normal,onset,0.2203661501407623,False
13137,15108,277,333,normal,first4,0.2832391522824764,False
13137,15108,277,333,normal,span,0.40732199317494105,False
13155,15111,123,79,error,before8,0.1796792466193437,False
13155,15111,123,79,error,onset,0.2692773342132568,False
13155,15111,123,79,error,first4,0.20699437335133547,False
13155,15111,123,79,error,span,0.20699437335133547,False
13155,15111,123,79,normal,before8,0.2998374905437231,False
13155,15111,123,79,normal,onset,0.4230301678180694,False
13155,15111,123,79,normal,first4,0.39911843091249466,False
13155,15111,123,79,normal,span,0.39911843091249466,False
13161,15112,327,317,error,before8,0.4373950809240341,False
13161,15112,327,317,error,onset,0.8362807035446167,True
13161,15112,327,317,error,first4,0.7423285245895386,True
13161,15112,327,317,error,span,0.7525193929672241,True
13161,15112,327,317,normal,before8,0.5254775919020176,False
13161,15112,327,317,normal,onset,0.324558287858963,False
13161,15112,327,317,normal,first4,0.239471111446619,False
13161,15112,327,317,normal,span,0.2813297361135482,False
13161,15112,179,144,error,before8,0.20494162943214175,False
13161,15112,179,144,error,onset,0.7546003460884094,False
13161,15112,179,144,error,first4,0.49630364775657654,False
13161,15112,179,144,error,span,0.7720943028107285,True
13161,15112,179,144,normal,before8,0.17736491188406941,False
13161,15112,179,144,normal,onset,0.1547405272722244,False
13161,15112,179,144,normal,first4,0.21066150441765785,False
13161,15112,179,144,normal,span,0.19369197799824173,False
13263,15130,93,76,error,before8,0.24835839495062828,False
13263,15130,93,76,error,onset,0.2396935820579528,False
13263,15130,93,76,error,first4,0.27750502526760096,False
13263,15130,93,76,error,span,0.3182683990282171,False
13263,15130,93,76,normal,before8,0.1653293576091528,False
13263,15130,93,76,normal,onset,0.1478084772825241,False
13263,15130,93,76,normal,first4,0.1845755316317081,False
13263,15130,93,76,normal,span,0.20659674967036526,False
13293,15135,59,44,error,before8,0.16260565258562562,False
13293,15135,59,44,error,onset,0.2966377139091491,False
13293,15135,59,44,error,first4,0.44924648478627205,False
13293,15135,59,44,error,span,0.4457054485877355,False
13293,15135,59,44,normal,before8,0.1680766455829143,False
13293,15135,59,44,normal,onset,0.1742789894342422,False
13293,15135,59,44,normal,first4,0.15551332384347913,False
13293,15135,59,44,normal,span,0.16246343652407325,False
13917,15239,25,15,error,before8,0.23991805873811242,False
13917,15239,25,15,error,onset,0.27387735247612,False
13917,15239,25,15,error,first4,0.15816330909729004,False
13917,15239,25,15,error,span,0.23300992026925088,False
13917,15239,25,15,normal,before8,0.10151213221251959,False
13917,15239,25,15,normal,onset,0.1738700419664383,False
13917,15239,25,15,normal,first4,0.14522264711558816,False
13917,15239,25,15,normal,span,0.22056598588824267,False
13917,15239,95,70,error,before8,0.256416879594326,False
13917,15239,95,70,error,onset,0.2475820332765579,False
13917,15239,95,70,error,first4,0.28773772716522217,False
13917,15239,95,70,error,span,0.26142162408517755,False
13917,15239,95,70,normal,before8,0.292789651080966,False
13917,15239,95,70,normal,onset,0.2925716638565063,False
13917,15239,95,70,normal,first4,0.338391900062561,False
13917,15239,95,70,normal,span,0.3401355523130168,False
14097,15269,59,41,error,before8,0.11208597756922242,False
14097,15269,59,41,error,onset,0.6311929821968079,False
14097,15269,59,41,error,first4,0.5456755384802818,False
14097,15269,59,41,error,span,0.5807569737617786,True
14097,15269,59,41,normal,before8,0.10418186709284778,False
14097,15269,59,41,normal,onset,0.0933647975325584,False
14097,15269,59,41,normal,first4,0.14612417854368687,False
14097,15269,59,41,normal,span,0.1385975216443722,False
14133,15275,45,72,error,before8,0.5741008035838604,False
14133,15275,45,72,error,onset,0.5662490129470825,False
14133,15275,45,72,error,first4,0.6048111468553543,False
14133,15275,45,72,error,span,0.7150232817815698,True
14133,15275,45,72,normal,before8,0.48110098391771317,False
14133,15275,45,72,normal,onset,0.3261078596115112,False
14133,15275,45,72,normal,first4,0.2909973934292793,False
14133,15275,45,72,normal,span,0.24925248260083405,False
14133,15275,145,181,error,before8,0.47583746910095215,False
14133,15275,145,181,error,onset,0.5309345126152039,False
14133,15275,145,181,error,first4,0.640453115105629,False
14133,15275,145,181,error,span,0.6031021699309349,False
14133,15275,145,181,normal,before8,0.49765956588089466,True
14133,15275,145,181,normal,onset,0.7003058195114136,False
14133,15275,145,181,normal,first4,0.7129007875919342,False
14133,15275,145,181,normal,span,0.7214753031730652,True
14133,15275,126,161,error,before8,0.5521024726331234,False
14133,15275,126,161,error,onset,0.4315899610519409,False
14133,15275,126,161,error,first4,0.5306302830576897,False
14133,15275,126,161,error,span,0.4718979087968667,False
14133,15275,126,161,normal,before8,0.4474182017147541,False
14133,15275,126,161,normal,onset,0.4064682126045227,False
14133,15275,126,161,normal,first4,0.46621980518102646,False
14133,15275,126,161,normal,span,0.4718236078818639,False
14283,15300,147,96,error,before8,0.16360333934426305,False
14283,15300,147,96,error,onset,0.363862007856369,False
14283,15300,147,96,error,first4,0.36068878322839737,False
14283,15300,147,96,error,span,0.49764200574473333,False
14283,15300,147,96,normal,before8,0.18028750177472827,False
14283,15300,147,96,normal,onset,0.1425906717777252,False
14283,15300,147,96,normal,first4,0.17839181423187256,False
14283,15300,147,96,normal,span,0.23066287134823046,False
14283,15300,218,185,error,before8,0.4771866388618946,False
14283,15300,218,185,error,onset,0.6324484348297119,False
14283,15300,218,185,error,first4,0.6069720089435577,False
14283,15300,218,185,error,span,0.53136187265901,False
14283,15300,218,185,normal,before8,0.21462445892393586,False
14283,15300,218,185,normal,onset,0.1805269718170166,False
14283,15300,218,185,normal,first4,0.2612287253141403,False
14283,15300,218,185,normal,span,0.3117206149241504,False
14295,15302,151,123,error,before8,0.1528612775728106,False
14295,15302,151,123,error,onset,0.3603867888450622,False
14295,15302,151,123,error,first4,0.40902591496706003,False
14295,15302,151,123,error,span,0.5724848750978708,True
14295,15302,151,123,normal,before8,0.1910921968519687,False
14295,15302,151,123,normal,onset,0.148808479309082,False
14295,15302,151,123,normal,first4,0.16674399003386492,False
14295,15302,151,123,normal,span,0.15170560311526055,False
14397,15320,91,63,error,before8,0.17105650156736368,False
14397,15320,91,63,error,onset,0.2443030327558517,False
14397,15320,91,63,error,first4,0.45278215035796165,False
14397,15320,91,63,error,span,0.471154881020387,False
14397,15320,91,63,normal,before8,0.15776139684021467,False
14397,15320,91,63,normal,onset,0.1411113739013672,False
14397,15320,91,63,normal,first4,0.13503224216401574,False
14397,15320,91,63,normal,span,0.13108482460180917,False
14469,15332,77,39,error,before8,0.2697784136980772,False
14469,15332,77,39,error,onset,0.5628401041030884,False
14469,15332,77,39,error,first4,0.38687242940068245,False
14469,15332,77,39,error,span,0.628568908682576,True
14469,15332,77,39,normal,before8,0.22205242980271578,False
14469,15332,77,39,normal,onset,0.2194104492664337,False
14469,15332,77,39,normal,first4,0.26630875840783114,False
14469,15332,77,39,normal,span,0.30166378451718223,False
14511,15339,63,43,error,before8,0.13662331737577915,False
14511,15339,63,43,error,onset,0.2547094523906708,False
14511,15339,63,43,error,first4,0.23159917443990705,False
14511,15339,63,43,error,span,0.3188845932483673,False
14511,15339,63,43,normal,before8,0.13409837149083612,False
14511,15339,63,43,normal,onset,0.0961526334285736,False
14511,15339,63,43,normal,first4,0.09975480474531648,False
14511,15339,63,43,normal,span,0.15247525026400882,False
14715,15373,138,194,error,before8,0.6634637154638767,True
14715,15373,138,194,error,onset,0.7880532741546631,False
14715,15373,138,194,error,first4,0.8507459461688995,True
14715,15373,138,194,error,span,0.8493370413780212,True
14715,15373,138,194,normal,before8,0.2763826996088028,False
14715,15373,138,194,normal,onset,0.1474024355411529,False
14715,15373,138,194,normal,first4,0.15841992944478986,False
14715,15373,138,194,normal,span,0.17555320709943767,False
14715,15373,125,131,error,before8,0.44363265857100487,True
14715,15373,125,131,error,onset,0.7735407948493958,False
14715,15373,125,131,error,first4,0.8252913802862167,True
14715,15373,125,131,error,span,0.8252913802862167,True
14715,15373,125,131,normal,before8,0.7081592902541161,True
14715,15373,125,131,normal,onset,0.7989932894706726,False
14715,15373,125,131,normal,first4,0.7960445731878281,True
14715,15373,125,131,normal,span,0.7960445731878281,True
14859,15397,61,75,error,before8,0.824310302734375,True
14859,15397,61,75,error,onset,0.5147300362586975,False
14859,15397,61,75,error,first4,0.49414974451065063,False
14859,15397,61,75,error,span,0.3586471432021686,False
14859,15397,61,75,normal,before8,0.3041516188532114,False
14859,15397,61,75,normal,onset,0.2546702027320862,False
14859,15397,61,75,normal,first4,0.1938361898064613,False
14859,15397,61,75,normal,span,0.2568861650569098,False
15195,15453,211,235,error,before8,0.3223135955631733,False
15195,15453,211,235,error,onset,0.189659908413887,False
15195,15453,211,235,error,first4,0.19014568999409676,False
15195,15453,211,235,error,span,0.519079368848067,True
15195,15453,211,235,normal,before8,0.43607136234641075,False
15195,15453,211,235,normal,onset,0.5722193121910095,False
15195,15453,211,235,normal,first4,0.662843868136406,False
15195,15453,211,235,normal,span,0.32454367325856137,False
15201,15454,73,44,error,before8,0.17231834493577478,False
15201,15454,73,44,error,onset,0.1626530736684799,False
15201,15454,73,44,error,first4,0.17730459570884702,False
15201,15454,73,44,error,span,0.15821161198204955,False
15201,15454,73,44,normal,before8,0.12514213938266036,False
15201,15454,73,44,normal,onset,0.1230937093496322,False
15201,15454,73,44,normal,first4,0.14337525516748426,False
15201,15454,73,44,normal,span,0.14862876436833675,False
15201,15454,117,137,error,before8,0.2255753595381975,False
15201,15454,117,137,error,onset,0.5014726519584656,False
15201,15454,117,137,error,first4,0.44585514813661575,False
15201,15454,117,137,error,span,0.7269509091973305,True
15201,15454,117,137,normal,before8,0.8402100279927254,True
15201,15454,117,137,normal,onset,0.3574196696281433,False
15201,15454,117,137,normal,first4,0.34130842983722687,False
15201,15454,117,137,normal,span,0.2589642956852913,False
15273,15466,138,107,error,before8,0.2510893112048507,False
15273,15466,138,107,error,onset,0.5877286791801453,False
15273,15466,138,107,error,first4,0.5494478419423103,False
15273,15466,138,107,error,span,0.6438281227802408,True
15273,15466,138,107,normal,before8,0.30274304561316967,False
15273,15466,138,107,normal,onset,0.4210419058799743,False
15273,15466,138,107,normal,first4,0.24933124333620066,False
15273,15466,138,107,normal,span,0.20236425564206878,False
15345,15478,168,112,error,before8,0.2610252667218447,False
15345,15478,168,112,error,onset,0.3712595999240875,False
15345,15478,168,112,error,first4,0.668500505387783,True
15345,15478,168,112,error,span,0.8112413115573652,True
15345,15478,168,112,normal,before8,0.13018743041902775,False
15345,15478,168,112,normal,onset,0.1471025198698043,False
15345,15478,168,112,normal,first4,0.17128529399633402,False
15345,15478,168,112,normal,span,0.1661857479449474,False
15465,15498,191,137,error,before8,0.37041000649333,False
15465,15498,191,137,error,onset,0.3363112211227417,False
15465,15498,191,137,error,first4,0.45653657615184784,False
15465,15498,191,137,error,span,0.6633922569453716,True
15465,15498,191,137,normal,before8,0.2519772117957473,False
15465,15498,191,137,normal,onset,0.2785863876342773,False
15465,15498,191,137,normal,first4,0.28356461226940155,False
15465,15498,191,137,normal,span,0.20104501629248256,False
15465,15498,52,26,error,before8,0.3996043475344777,False
15465,15498,52,26,error,onset,0.3563437759876251,False
15465,15498,52,26,error,first4,0.48731829226017,False
15465,15498,52,26,error,span,0.5753288030624389,False
15465,15498,52,26,normal,before8,0.11918503232300277,False
15465,15498,52,26,normal,onset,0.1155464723706245,False
15465,15498,52,26,normal,first4,0.1439418066293001,False
15465,15498,52,26,normal,span,0.1454182736575603,False
15555,15513,186,121,error,before8,0.37270474061369896,False
15555,15513,186,121,error,onset,0.6141631007194519,False
15555,15513,186,121,error,first4,0.6935963332653046,True
15555,15513,186,121,error,span,0.8360662043094635,True
15555,15513,186,121,normal,before8,0.22339241765439505,False
15555,15513,186,121,normal,onset,0.2385184019804,False
15555,15513,186,121,normal,first4,0.3546000085771084,False
15555,15513,186,121,normal,span,0.5787251735726993,True
15687,15535,140,100,error,before8,0.43367766588926315,False
15687,15535,140,100,error,onset,0.7563990354537964,False
15687,15535,140,100,error,first4,0.5995085686445236,False
15687,15535,140,100,error,span,0.5995085686445236,False
15687,15535,140,100,normal,before8,0.17451920732855794,False
15687,15535,140,100,normal,onset,0.1735951453447342,False
15687,15535,140,100,normal,first4,0.16876687295734877,False
15687,15535,140,100,normal,span,0.16876687295734877,False
15753,15546,100,50,error,before8,0.20916744507849214,False
15753,15546,100,50,error,onset,0.3206753134727478,False
15753,15546,100,50,error,first4,0.4499578922986984,False
15753,15546,100,50,error,span,0.6952721003604971,True
15753,15546,100,50,normal,before8,0.13391919899731872,False
15753,15546,100,50,normal,onset,0.1082616299390792,False
15753,15546,100,50,normal,first4,0.14469039440155024,False
15753,15546,100,50,normal,span,0.1460927196818849,False
16467,12236,109,82,error,before8,0.1837871260941028,False
16467,12236,109,82,error,onset,0.3381189107894897,False
16467,12236,109,82,error,first4,0.3670658990740776,False
16467,12236,109,82,error,span,0.3692238645421134,False
16467,12236,109,82,normal,before8,0.23317018896341318,False
16467,12236,109,82,normal,onset,0.1537322849035263,False
16467,12236,109,82,normal,first4,0.17754228040575978,False
16467,12236,109,82,normal,span,0.15970800651444328,False
16509,12243,99,64,error,before8,0.20721133425831792,False
16509,12243,99,64,error,onset,0.2301743328571319,False
16509,12243,99,64,error,first4,0.3371102064847946,False
16509,12243,99,64,error,span,0.4042521804571152,False
16509,12243,99,64,normal,before8,0.3270326443016529,False
16509,12243,99,64,normal,onset,0.2017217129468917,False
16509,12243,99,64,normal,first4,0.25200491398572916,False
16509,12243,99,64,normal,span,0.2576018422842026,False
16797,12291,66,40,error,before8,0.4532546438276768,False
16797,12291,66,40,error,onset,0.797015368938446,False
16797,12291,66,40,error,first4,0.7978639751672745,True
16797,12291,66,40,error,span,0.6091792079118582,True
16797,12291,66,40,normal,before8,0.32918910682201385,False
16797,12291,66,40,normal,onset,0.4284676015377044,False
16797,12291,66,40,normal,first4,0.29317288845777506,False
16797,12291,66,40,normal,span,0.27833166259985703,False
16851,12300,128,116,error,before8,0.8286277651786804,True
16851,12300,128,116,error,onset,0.9243607521057128,True
16851,12300,128,116,error,first4,0.9434088170528412,True
16851,12300,128,116,error,span,0.8969199880957603,True
16851,12300,128,116,normal,before8,0.7968877628445625,True
16851,12300,128,116,normal,onset,0.7778884768486023,False
16851,12300,128,116,normal,first4,0.8533045202493668,True
16851,12300,128,116,normal,span,0.8601897805929184,True
16881,12305,77,55,error,before8,0.1862167594954371,False
16881,12305,77,55,error,onset,0.3951649069786072,False
16881,12305,77,55,error,first4,0.39782651513814926,False
16881,12305,77,55,error,span,0.6990750488780794,True
16881,12305,77,55,normal,before8,0.1563002727925777,False
16881,12305,77,55,normal,onset,0.1790561527013778,False
16881,12305,77,55,normal,first4,0.1591432131826877,False
16881,12305,77,55,normal,span,0.1540232637808436,False
17199,12358,117,89,error,before8,0.212559163570404,False
17199,12358,117,89,error,onset,0.2537601590156555,False
17199,12358,117,89,error,first4,0.21571416407823563,False
17199,12358,117,89,error,span,0.14087145509464397,False
17199,12358,117,89,normal,before8,0.17371259443461895,False
17199,12358,117,89,normal,onset,0.2013596147298813,False
17199,12358,117,89,normal,first4,0.20430316403508186,False
17199,12358,117,89,normal,span,0.3247004763356277,False
17283,12372,21,14,error,before8,0.10908577404916284,False
17283,12372,21,14,error,onset,0.2942227721214294,False
17283,12372,21,14,error,span,0.32976384460926056,False
17283,12372,21,14,normal,before8,0.1048889625817537,False
17283,12372,21,14,normal,onset,0.0814325362443924,False
17283,12372,21,14,normal,span,0.0943462029099464,False
